use_in_application,reason_for_use,register_id,register_name_dk,register_name_english,variable_name,description_dk,description_english,register_start_year,register_start_month,register_last_year,register_last_month,date_last_update,variable_start_year,variable_end_year,register_url,variable_times_url,variable_hkd_url
,,IND,Indkomst,Income,QORLOV2,"Dagpenge udbetalt af a-kasse ved orlov til børnepasning, uddannelse og sabbat","Unemployment benefit paid by the unemployment insurance fund during leave for childcare, education and the Sabbath",1980,,2018,,19/11/2019,1994,2013,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qorlov2,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QORLOV2
,,IND,Indkomst,Income,QPASSIV,Skattemæssigt beregnet værdi af passiver ultimo året,Tax calculated value of liabilities at the end of the year,1980,,2018,,19/11/2019,1980,1996,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qpassiv,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QPASSIV
,,IND,Indkomst,Income,QPASSIVN,Passiver ultimo året,Liabilities at the end of the year,1980,,2018,,19/11/2019,1995,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qpassivn,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QPASSIVN
,,IND,Indkomst,Income,QPENSIALT,Alle pensionsindkomster,All pension income,1980,,2018,,19/11/2019,1980,2013,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qpensialt,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QPENSIALT
,,IND,Indkomst,Income,QPENSNY,"Folke- og førtidspension, delpension samt skattefrie tillæg til førtidspensionister.","National and early retirement pension, partial pension and tax-free supplements for early retirees.",1980,,2018,,19/11/2019,1980,2013,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qpensny,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QPENSNY
,,IND,Indkomst,Income,QPENSPRI,Udbetalinger fra arbejdsmarkedspensioner(ekskl.tjenestemandspension) og private pensioner fra Danmark,Payments from labor market pensions (excluding civil servant pensions) and private pensions from Denmark,1980,,2018,,19/11/2019,1991,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qpenspri,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QPENSPRI
,,IND,Indkomst,Income,QRENTIND,Samlede skattepligtige renteindtægter fra Danmark undtagen renteindtægt i selvstændig virksomhed,Total taxable interest income from Denmark except interest income in self-employment,1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,QRENTUD2,Samlede fradragsberettigede renteudgifter inkl. virksomhedsrenter,Total deductible interest expenses incl. corporate interest rates,1980,,2018,,19/11/2019,1980,2013,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qrentud2,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QRENTUD2
,,IND,Indkomst,Income,QSAR,En række engangsindtægter samt fortjeneste ved salg af ejendom under visse forudsætninger,A number of non-recurring income as well as profits from the sale of property under certain conditions,1980,,2018,,19/11/2019,1980,1995,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qsar,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QSAR
,,IND,Indkomst,Income,QSKATFRI,"Skattefri løn fra politi og retsvæsen Grønland, DANIDA m. fl.","Tax-free salary from the police and judiciary Greenland, DANIDA and others.",1980,,2018,,19/11/2019,1994,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,QSPLINDK,Skattepligtig indkomst,Taxable income,1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qsplindk,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QSPLINDK
,,IND,Indkomst,Income,QTILPENS,"Udbetalte pensioner fra ATP (ATP, særlig og midlertidig pension)","Pensions paid from ATP (ATP, special and temporary pension)",1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qtilpens,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QTILPENS
,,IND,Indkomst,Income,QTJPENS,Tjenestemandspension inkl. pension til efterladte ægtefæller og børn.,Civil servant pension incl. pension for surviving spouses and children.,1980,,2018,,19/11/2019,1991,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qtjpens,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QTJPENS
,,IND,Indkomst,Income,QUDDYDL,Uddannelsesgodtgørelse til ledige,Education allowance for the unemployed,1980,,2018,,19/11/2019,1988,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,QUDINK,Anden personlig indkomst fra udlandet end løn,Personal income from abroad other than salary,1980,,2018,,19/11/2019,2002,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RENTBANK,"Renteindtægt af obligationer, pantebreve i depot samt indestående i pengeinstitutter i Danmark, ekskl. renteindtægt i selstændig virksomhed","Interest income from bonds, mortgage deeds in custody and deposits in banks in Denmark, excluding interest income in self-employed companies",1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RENTEINDK,Samlede skattepligtige renteindtægter fra Danmark-fra 2010 ekskl. renteindtægt af pantebreve uden for depot),Total taxable interest income from Denmark-from 2010 excl. interest income on mortgage deeds outside custody),1980,,2018,,19/11/2019,1980,2013,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/renteindk,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/RENTEINDK
,,IND,Indkomst,Income,RENTPBED,"Renteindtægter af pantebreve der ikke er i depot inkl. renter af solgte og indfriede pantebreve, ekskl. renteindtægter fra udlandet og ekskl. renteindtægter i selvstændig virksomhed","Interest income from mortgage deeds that are not in custody, including interest on sold and redeemed mortgage deeds, excluding interest income from abroad and excluding interest income in self-employment",1980,,2018,,19/11/2019,1993,2009,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RENTUDGPR,"Renteudgifter, ekskl. renteudgifter fra udlandet og ekskl. renteudgifter i selvstændig virksomhed","Interest expenses, excluding interest expenses from abroad and excluding interest expenses in self-employment",1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/rentudgpr,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/RENTUDGPR
,,IND,Indkomst,Income,RENTUDIO,"Øvrige rentudgifter, ekskl. lempelsesberettigede renteudgifter til udlandet og renteudgift i selvstændig virksomhed","Other interest expenses, excluding eligible interest expenses abroad and interest expenses in self-employment",1980,,2018,,19/11/2019,1984,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RENTUPRI,"Renteudgift vedrørende prioritetsgæld, ekskl. renteudgifter til udlandet, ekskl. renteudgifter i selvstændig virksomhed","Interest expense relating to senior debt, excluding interest expenses abroad, excluding interest expenses in self-employment",1980,,2018,,19/11/2019,1984,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RENTVIRK,"Renteindtægter, der vedrører virksomhed (inkl. nettorenteindtægter fra udlandet,) samt indkomstskattepligtige kursgevinster i virksomhed.",Interest income relating to business (incl. Net interest income from abroad) as well as income taxable capital gains in business.,1980,,2018,,19/11/2019,2002,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RESUINK,Restindkomst inkl. børnebidrag,Residual income incl. child support,1980,,2018,,19/11/2019,1994,2013,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/resuink,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/RESUINK
,,IND,Indkomst,Income,RESUINK_13,Restindkomst inkl. børnebidrag,Residual income incl. child support,1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RESUINK_GL,Restindkomst inkl. honoraraflønning og børnebidrag,Residual income incl. remuneration and child support,1980,,2018,,19/11/2019,1980,2013,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/resuink-gl,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/RESUINK-GL
,,IND,Indkomst,Income,REVAL,Revalideringsydelse,Rehabilitation benefit,1980,,2018,,19/11/2019,1994,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RNTIOVIR,Renteindtægter fra Danmark i virksomhed,Interest income from Denmark in business,1980,,2018,,19/11/2019,1987,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RNTUDIOV,Renteudgifter i virksomhed,Interest expenses in business,1980,,2018,,19/11/2019,1987,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RNTUDSTU,Renteudgifter af studielån fra Økonomistyrelsen/fra SU-styrelsen,Interest expenses on student loans from the Danish Finance Agency / from the SU Board,1980,,2018,,19/11/2019,1988,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RNT_UDG_OFF_GAELD,Renteudgifter af gæld til det offentlige,Interest expenses on public debt,1980,,2018,,19/11/2019,2013,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,RUDGBANK,"Renteudgifter til pengeinstitutter inkl. pantebreve i depot, (ekskl. renteudgifter til studielån, boligstøttelån, renteudgifter til udlandet og renteudgifter i selvstændig virksomhed)","Interest expenses for banks, including mortgage deeds in custody, (excluding interest expenses for student loans, housing benefit loans, interest expenses abroad and interest expenses in self-employment)",1980,,2018,,19/11/2019,1987,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,SAMLINK_NY,"Samlet indkomst inkl. beregnet lejeværdi før fradrag af renteudgifter, og før fradrag af arbejdsmarkedsbidrag og særlig pensionsbidrag.","Total income incl. Calculated rental value before deduction of interest expenses, and before deduction of labor market contributions and special pension contributions.",1980,,2018,,19/11/2019,1980,2013,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/samlink-ny,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SAMLINK-NY
,,IND,Indkomst,Income,SAMSKAT,"Kode der angiver, om en person er sambeskattet med en anden person",Code indicating whether a person is jointly taxed with another person,1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,SFRIFOND,Skattefri uddelinger fra fonde og foreninger mv.,Tax-free distributions from foundations and associations etc.,1980,,2018,,19/11/2019,1995,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,SKATFRIYD,Skattefrie indkomster,Tax-free income,1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/skatfriyd,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SKATFRIYD
,,IND,Indkomst,Income,SKATMVIALT_13,"Skat, arbejdsmarkedsbidrag og særlig pension i alt. ekskl. kirkeskat","Tax, labor market contributions and special pension in total, excluding church tax",1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/skatmvialt-13,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SKATMVIALT-13
,,IND,Indkomst,Income,SKATMVIALT_NY,"Skat, arbejdsmarkedsbidrag og særlig pension i alt","Tax, labor market contributions and special pension in total",1980,,2018,,19/11/2019,1980,2013,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/skatmvialt-ny,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SKATMVIALT-NY
,,IND,Indkomst,Income,SKATTOT_13,Samlet personlig slutskat for en skatteyder inkl. udenlandsk betalt skat ekskl. kirkeskat,Total personal final tax for a taxpayer incl. foreign tax paid excl. church tax,1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/skattot-13,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SKATTOT-13
,,IND,Indkomst,Income,SKATTOT_NY,Samlet personlig slutskat for en skatteyder inkl. udenlandsk betalt skat,Total personal final tax for a taxpayer incl. foreign tax paid,1980,,2018,,19/11/2019,1980,2013,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/skattot-ny,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SKATTOT-NY
,,IND,Indkomst,Income,SKPLDGAN,Antal skattepligtige dage i året,Number of taxable days in the year,1980,,2018,,19/11/2019,1980,2001,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,SLUSKAT,Samlet slutskat for en skatteyder,Total final tax for a taxpayer,1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,SLUTBID,Samlet arbejdsmarkedsbidrag,Total labor market contribution,1980,,2018,,19/11/2019,1994,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/slutbid,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SLUTBID
,,IND,Indkomst,Income,SLUT_LIGNET,Markering for slutligning,Mark for final equation,1980,,2018,,19/11/2019,2014,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,SOEMAND,"Lønindkomst fra ansættelse som sømand, registreret i Skats Slutligningsregister som sømandsindkomst","Wage income from employment as a seaman, registered in the Tax Assessment Register as a seaman's income",1980,,2018,,19/11/2019,1994,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,ST12PCT,12 pct. skat til staten,12 pct. tax to the state,1980,,2018,,19/11/2019,1987,1993,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/st12pct,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/ST12PCT
,,IND,Indkomst,Income,ST22PCT,22 pct. skat til staten,22 pct. tax to the state,1980,,2018,,19/11/2019,1987,1993,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/st22pct,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/ST22PCT
,,IND,Indkomst,Income,ST6PCT,6 pct. skat til staten,6 pct. tax to the state,1980,,2018,,19/11/2019,1987,1993,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/st6pct,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/ST6PCT
,,IND,Indkomst,Income,STIP,Stipendier fra Statens Uddannelsesstøtte - SU,Scholarships from Statens Uddannelsesstøtte - SU,1980,,2018,,19/11/2019,1983,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/stip,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/STIP
,,IND,Indkomst,Income,STSKAT,Statsskatten,The state tax,1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/stskat,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/STSKAT
,,IND,Indkomst,Income,SUNDHEDSBIDRAG,Sundhedsbidrag,Health contributions,1980,,2018,,19/11/2019,2007,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/sundhedsbidrag,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SUNDHEDSBIDRAG
,,IND,Indkomst,Income,SYG_BARSEL_13,Udbetalte sygedagpenge fra kommuner,Sickness benefits paid by municipalities,1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,TBKONT,Tilbagebetalt kontanthjælp og øvrige fradrag,Refunded cash benefits and other deductions,1980,,2018,,19/11/2019,2002,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,TBKONTHJ,Tilbagebetalt kontanthjælp,Refunded cash benefits,1980,,2018,,19/11/2019,1997,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/tbkonthj,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/TBKONTHJ
,,IND,Indkomst,Income,TILBTOT,Skattefrit tillæg til førtidspensionister,Tax-free supplement for early retirees,1980,,2018,,19/11/2019,1984,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/tilbtot,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/TILBTOT
,,IND,Indkomst,Income,TOPSKA,Beregnet topskat til staten,Calculated top tax to the state,1980,,2018,,19/11/2019,1994,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/topska,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/TOPSKA
,,IND,Indkomst,Income,UDDAN,Dagpenge udbetalt af a-kasse ved orlov under uddannelse,Unemployment benefits paid by the unemployment insurance fund during leave during education,1980,,2018,,19/11/2019,1994,2003,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,UDD_YD,Uddannelsesydelse/ledighedsydelse/arbejdsmarkedsydelse til ledige der opbruger deres dagpengeret,Education benefit / unemployment benefit / labor market benefit for the unemployed who use up their right to unemployment benefits,1980,,2018,,19/11/2019,2013,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,UDKAINVR,Nettorenter i udenlandsk virksomhed,Net interest in foreign business,1980,,2018,,19/11/2019,1987,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,UDLAKT,Udenlandske aktiver,Foreign assets,1980,,2018,,19/11/2019,2002,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,UDLFAKF,"Udenlandsk kapitalindkomst, såfremt denne er omfattet af en skattemæssig lempelsesregel","Foreign capital income, provided that it is subject to a tax relief rule",1980,,2018,,19/11/2019,1986,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,UDLIN2KA,Udenlandsk kapitalindkomst der er i følge en dobbeltbeskatningsoverenskomst er omfattet af reglerne om gammel exemption (skattefri),Foreign capital income that is in accordance with a double taxation agreement is covered by the rules on old exemption (tax-free),1980,,2018,,19/11/2019,1987,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,UDLOEN,"Løn for arbejde i udlandet, del der kan skelnes fra anden udenlandsk pers. indk.","Salary for work abroad, part that can be distinguished from other foreign pers. Incl.",1980,,2018,,19/11/2019,2002,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,UDLPENS,Pensioner fra udlandet,Pensions from abroad,1980,,2018,,19/11/2019,1998,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,UDLSKAT,Udenlandsk betalt skat af indkomster i udlandet,Foreign paid tax on income abroad,1980,,2018,,19/11/2019,2002,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,UDPRIGAEL,"Gæld til realkreditinstitutter, pengeinstitutter mv. i udlandet","Debt to mortgage banks, banks, etc. abroad",1980,,2018,,19/11/2019,1997,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,ULAKTIE,Udbytter fra udenlandske aktier samt gevinst og tab på udenlandske aktier mm.,Dividends from foreign shares as well as gains and losses on foreign shares etc.,1980,,2018,,19/11/2019,2002,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,UNDERHOL,Betalt underholdsbidrag (fradrag i skattepligtig indkomst),Paid maintenance (deduction in taxable income),1980,,2018,,19/11/2019,1980,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/underhol,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/UNDERHOL
,,IND,Indkomst,Income,UNHINDK,Modtaget underholdsbidrag og børnebidrag,Received child support and child support,1980,,2018,,19/11/2019,1997,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,VARMEHJALP,Varmehjælp til folkepensionister,Heat assistance for old-age pensioners,1980,,2018,,19/11/2019,2002,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,VERSION,Version,Version,1980,,2018,,19/11/2019,2004,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,VIRKKOD,"Kode til angivelse af, om skatteberegning foretages inden for eller uden for virksomhedsordningen",Code for indicating whether tax is calculated within or outside the corporate scheme,1980,,2018,,19/11/2019,1987,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,VIRKORDIND,Beløb indsat i virksomhedsordningerne netto (speciel ordning for selvstændige og kunstnere),Amount deposited in the company schemes net (special scheme for self-employed and artists),1980,,2018,,19/11/2019,1987,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/virkordind,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/VIRKORDIND
,,IND,Indkomst,Income,VIRKSK,Foreløbig skat af beløb overført til virksomhedsordningen og konjunkturudligningsordningen og kunstnerordningen,Provisional tax on amounts transferred to the company scheme and the cyclical equalization scheme and the artist scheme,1980,,2018,,19/11/2019,1987,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
,,IND,Indkomst,Income,VIRKSOMHEDS_PRAKTIK,Dagpenge til personer i virksomhedspraktik,Unemployment benefits for people in company internships,1980,,2018,,19/11/2019,2009,2018,https://www.dst.dk/extranet/ForskningVariabellister/IND%20-%20Indkomst.html,,
1,For disease definition (diabetes),LMDB,Lægemiddeldatabasen,The drug database,ABC,ABC-kode,ABC code,1995,,2019,,15/04/2020,1995,2019,https://www.dst.dk/extranet/ForskningVariabellister/LMDB%20-%20Lægemiddeldatabasen.html,,
,,LMDB,Lægemiddeldatabasen,The drug database,AIP,Registerpris (Apotekets indkøbspris) (s),Register price ( Apoteket's purchase price ) (s),1995,,2019,,15/04/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/LMDB%20-%20Lægemiddeldatabasen.html,,
1,Maybe not necessary,LMDB,Lægemiddeldatabasen,The drug database,ALDR,Alder på udleveringstidspunkt,Age at time of delivery,1995,,2019,,15/04/2020,1995,2019,https://www.dst.dk/extranet/ForskningVariabellister/LMDB%20-%20Lægemiddeldatabasen.html,,
1,"Diabetes control, identify other pharmacological treatments",LMDB,Lægemiddeldatabasen,The drug database,APK,Antal pakninger,Number of packages,1995,,2019,,15/04/2020,1995,2019,https://www.dst.dk/extranet/ForskningVariabellister/LMDB%20-%20Lægemiddeldatabasen.html,,
,,LMDB,Lægemiddeldatabasen,The drug database,AREF,Andre refusionsordninger,Other reimbursement schemes,1995,,2019,,15/04/2020,1995,2019,https://www.dst.dk/extranet/ForskningVariabellister/LMDB%20-%20Lægemiddeldatabasen.html,,
