use_in_application,reason_for_use,register_id,register_name_dk,register_name_english,variable_name,description_dk,description_english,register_start_year,register_start_month,register_last_year,register_last_month,date_last_update,variable_start_year,variable_end_year,register_url,variable_times_url,variable_hkd_url
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,OPR_LAND,Oprindelsesland,Country of origin,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/opr-land,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/OPR-LAND
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,PNR,PNR,PNR,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,PNR,PNR,PNR,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VERDEL1,VERDEL1,DIVISION1,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VERDEL1,VERDEL1,DIVISION1,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VEST_EJ,VEST_EJ,VEST_EJ,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VEST_EJ,VEST_EJ,VEST_EJ,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,CPR-tjek,CPR check,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,CPR-tjek,CPR check,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,CPR-type,CPR type,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,CPR-type,CPR type,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,GENERATION,Kategorisering af 2. og 3. generationsindvandrere (efter DS. definitio,Categorization of 2nd and 3rd generation immigrants (according to DS. Definitio,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,GENERATION,Kategorisering af 2. og 3. generationsindvandrere (efter DS. definitio,Categorization of 2nd and 3rd generation immigrants (according to DS. Definitio,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,IE_TYPE,"Indvandrere, efterkommere , personer med dansk oprindelse","Immigrants, descendants, persons of Danish origin",1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/ie-type,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/IE-TYPE
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,IE_TYPE,"Indvandrere, efterkommere , personer med dansk oprindelse","Immigrants, descendants, persons of Danish origin",1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/ie-type,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/IE-TYPE
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,OPR_LAND,Oprindelsesland,Country of origin,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/opr-land,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/OPR-LAND
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,OPR_LAND,Oprindelsesland,Country of origin,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/opr-land,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/OPR-LAND
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,PNR,PNR,PNR,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,PNR,PNR,PNR,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VERDEL1,VERDEL1,DIVISION1,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VERDEL1,VERDEL1,DIVISION1,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VEST_EJ,VEST_EJ,VEST_EJ,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VEST_EJ,VEST_EJ,VEST_EJ,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,CPR-tjek,CPR check,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,CPR-tjek,CPR check,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,CPR-type,CPR type,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,CPR-type,CPR type,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,GENERATION,Kategorisering af 2. og 3. generationsindvandrere (efter DS. definitio,Categorization of 2nd and 3rd generation immigrants (according to DS. Definitio,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,GENERATION,Kategorisering af 2. og 3. generationsindvandrere (efter DS. definitio,Categorization of 2nd and 3rd generation immigrants (according to DS. Definitio,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,IE_TYPE,"Indvandrere, efterkommere , personer med dansk oprindelse","Immigrants, descendants, persons of Danish origin",1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/ie-type,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/IE-TYPE
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,IE_TYPE,"Indvandrere, efterkommere , personer med dansk oprindelse","Immigrants, descendants, persons of Danish origin",1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/ie-type,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/IE-TYPE
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,OPR_LAND,Oprindelsesland,Country of origin,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/opr-land,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/OPR-LAND
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,OPR_LAND,Oprindelsesland,Country of origin,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/opr-land,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/OPR-LAND
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,PNR,PNR,PNR,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,PNR,PNR,PNR,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VERDEL1,VERDEL1,DIVISION1,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VERDEL1,VERDEL1,DIVISION1,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VEST_EJ,VEST_EJ,VEST_EJ,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VEST_EJ,VEST_EJ,VEST_EJ,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,CPR-tjek,CPR check,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,CPR-tjek,CPR check,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,CPR-type,CPR type,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,CPR-type,CPR type,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,GENERATION,Kategorisering af 2. og 3. generationsindvandrere (efter DS. definitio,Categorization of 2nd and 3rd generation immigrants (according to DS. Definitio,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,GENERATION,Kategorisering af 2. og 3. generationsindvandrere (efter DS. definitio,Categorization of 2nd and 3rd generation immigrants (according to DS. Definitio,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,IE_TYPE,"Indvandrere, efterkommere , personer med dansk oprindelse","Immigrants, descendants, persons of Danish origin",1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/ie-type,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/IE-TYPE
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,IE_TYPE,"Indvandrere, efterkommere , personer med dansk oprindelse","Immigrants, descendants, persons of Danish origin",1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/ie-type,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/IE-TYPE
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,OPR_LAND,Oprindelsesland,Country of origin,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/opr-land,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/OPR-LAND
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,OPR_LAND,Oprindelsesland,Country of origin,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/opr-land,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/OPR-LAND
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,PNR,PNR,PNR,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,PNR,PNR,PNR,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VERDEL1,VERDEL1,DIVISION1,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VERDEL1,VERDEL1,DIVISION1,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VEST_EJ,VEST_EJ,VEST_EJ,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,VEST_EJ,VEST_EJ,VEST_EJ,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,,,1979,,2019,,07/05/2020,,,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,CPR-tjek,CPR check,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTJEK,CPR-tjek,CPR check,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,CPR-type,CPR type,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,CPRTYPE,CPR-type,CPR type,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,GENERATION,Kategorisering af 2. og 3. generationsindvandrere (efter DS. definitio,Categorization of 2nd and 3rd generation immigrants (according to DS. Definitio,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,GENERATION,Kategorisering af 2. og 3. generationsindvandrere (efter DS. definitio,Categorization of 2nd and 3rd generation immigrants (according to DS. Definitio,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,,
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,IE_TYPE,"Indvandrere, efterkommere , personer med dansk oprindelse","Immigrants, descendants, persons of Danish origin",1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/ie-type,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/IE-TYPE
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,IE_TYPE,"Indvandrere, efterkommere , personer med dansk oprindelse","Immigrants, descendants, persons of Danish origin",1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/ie-type,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/IE-TYPE
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,OPR_LAND,Oprindelsesland,Country of origin,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/opr-land,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/OPR-LAND
,,IEPE,Indvandrere og Efterkommere,Immigrants and Descendants,OPR_LAND,Oprindelsesland,Country of origin,1979,,2019,,07/05/2020,2019,2019,https://www.dst.dk/extranet/ForskningVariabellister/IEPE%20-%20Indvandrere%20og%20Efterkommere.html,https://www.dst.dk/da/Statistik/dokumentation/Times/cpr-oplysninger/opr-land,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Udlaendinge/OPR-LAND
